Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
147.32.84.207-85.190.0.3-8090-37035-6,85.190.0.3,37035,147.32.84.207,8090,6,18/08/2011 06:34:03 PM,583,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3430.5317324185253,583.0,0.0,583.0,583.0,0.0,0.0,0.0,0.0,0.0,583.0,583.0,0.0,583.0,583.0,0,0,0,0,0,60,0.0,3430.5317324185253,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-9100-47127-6,85.190.0.3,47127,147.32.84.165,9100,6,18/08/2011 05:17:13 PM,778,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3856.041131105398,389.0,538.8153672641492,770.0,8.0,0.0,0.0,0.0,0.0,0.0,778.0,389.0,538.8153672641492,770.0,8.0,0,0,0,0,0,80,0.0,3856.041131105398,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-147.32.96.69-1047-161-17,147.32.84.165,1047,147.32.96.69,161,17,18/08/2011 06:11:39 PM,38973721,7693,1,6888817.0,899.0,900.0,891.0,895.465618094371,2.8679137496350786,899.0,899.0,899.0,0.0,176778.50159598567,197.4150736081885,5066.127778499942,7229.784398421511,461129.0,0.0,38973715.0,5066.785621424873,7230.024138261941,461129.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,61544,8,197.38941529344865,0.0256583147398217,891.0,900.0,895.4665367121484,2.8681069694434296,8.226037588169973,0,0,0,0,0,0,0,0,0.0,895.5829217572134,895.4656180943715,899.0,0,0,0,0,0,0,7693,6888817,1,899,-1,-1,7693,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.206-85.190.0.3-8080-56921-6,85.190.0.3,56921,147.32.84.206,8080,6,18/08/2011 02:34:57 PM,574,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5226.480836236934,287.0,400.2224381515859,570.0,4.0,0.0,0.0,0.0,0.0,0.0,574.0,287.0,400.2224381515859,570.0,4.0,0,0,0,0,0,80,0.0,5226.480836236934,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.205-85.190.0.3-8080-32839-6,85.190.0.3,32839,147.32.84.205,8080,6,18/08/2011 06:28:44 PM,151,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19867.54966887417,75.5,101.1162697096763,147.0,4.0,0.0,0.0,0.0,0.0,0.0,151.0,75.5,101.1162697096763,147.0,4.0,0,0,0,0,0,80,0.0,19867.54966887417,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.171-147.32.84.208-139-1043-6,147.32.84.208,1043,147.32.84.171,139,6,18/08/2011 03:37:25 PM,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153846.15384615384,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,76923.07692307692,76923.07692307692,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,63324,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.192-85.190.0.3-3128-44597-6,85.190.0.3,44597,147.32.84.192,3128,6,18/08/2011 02:35:51 PM,440,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6818.181818181818,220.0,304.05591591021545,435.0,5.0,0.0,0.0,0.0,0.0,0.0,440.0,220.0,304.05591591021545,435.0,5.0,0,0,0,0,0,80,0.0,6818.181818181818,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-8888-43731-6,85.190.0.3,43731,147.32.84.165,8888,6,18/08/2011 02:36:20 PM,457,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6564.551422319475,228.5,314.66251762801363,451.0,6.0,0.0,0.0,0.0,0.0,0.0,457.0,228.5,314.66251762801363,451.0,6.0,0,0,0,0,0,80,0.0,6564.551422319475,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.204-85.190.0.3-8080-45853-6,85.190.0.3,45853,147.32.84.204,8080,6,18/08/2011 05:19:56 PM,700,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4285.714285714285,350.0,486.4894654563447,694.0,6.0,0.0,0.0,0.0,0.0,0.0,700.0,350.0,486.4894654563447,694.0,6.0,0,0,0,0,0,80,0.0,4285.714285714285,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.206-85.190.0.3-4480-57519-6,85.190.0.3,57519,147.32.84.206,4480,6,18/08/2011 02:34:57 PM,358,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8379.888268156425,179.0,241.83051916579925,350.0,8.0,0.0,0.0,0.0,0.0,0.0,358.0,179.0,241.83051916579925,350.0,8.0,0,0,0,0,0,80,0.0,8379.888268156425,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.207-85.190.0.3-3128-49275-6,85.190.0.3,49275,147.32.84.207,3128,6,18/08/2011 06:34:03 PM,3107743,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9653307882923394,1553871.5,2196756.616296967,3107213.0,530.0,0.0,0.0,0.0,0.0,0.0,3107743.0,1553871.5,2196756.616296967,3107213.0,530.0,0,0,0,0,0,80,0.0,0.9653307882923394,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-10080-35593-6,85.190.0.3,35593,147.32.84.165,10080,6,18/08/2011 05:17:13 PM,499,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6012.024048096193,249.5,344.36100243784864,493.0,6.0,0.0,0.0,0.0,0.0,0.0,499.0,249.5,344.36100243784864,493.0,6.0,0,0,0,0,0,80,0.0,6012.024048096193,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.209-85.190.0.3-6588-42386-6,85.190.0.3,42386,147.32.84.209,6588,6,18/08/2011 05:22:46 PM,651,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4608.294930875576,325.5,456.0838738653232,648.0,3.0,0.0,0.0,0.0,0.0,0.0,651.0,325.5,456.0838738653232,648.0,3.0,0,0,0,0,0,80,0.0,4608.294930875576,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.207-85.190.0.3-8000-51226-6,85.190.0.3,51226,147.32.84.207,8000,6,18/08/2011 06:44:51 PM,283,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10600.70671378092,141.5,191.6259377015544,277.0,6.0,0.0,0.0,0.0,0.0,0.0,283.0,141.5,191.6259377015544,277.0,6.0,0,0,0,0,0,80,0.0,10600.70671378092,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.192-85.190.0.3-3128-37701-6,85.190.0.3,37701,147.32.84.192,3128,6,18/08/2011 06:28:13 PM,379,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7915.5672823219,189.5,262.33661582020915,375.0,4.0,0.0,0.0,0.0,0.0,0.0,379.0,189.5,262.33661582020915,375.0,4.0,0,0,0,0,0,80,0.0,7915.5672823219,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.209-85.190.0.3-1080-40300-6,85.190.0.3,40300,147.32.84.209,1080,6,18/08/2011 06:29:19 PM,576,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5208.333333333333,288.0,400.2224381515859,571.0,5.0,0.0,0.0,0.0,0.0,0.0,576.0,288.0,400.2224381515859,571.0,5.0,0,0,0,0,0,80,0.0,5208.333333333333,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.208-85.190.0.3-9090-35740-6,85.190.0.3,35740,147.32.84.208,9090,6,18/08/2011 05:22:37 PM,833,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3601.4405762304923,416.5,583.3630944789018,829.0,4.0,0.0,0.0,0.0,0.0,0.0,833.0,416.5,583.3630944789018,829.0,4.0,0,0,0,0,0,80,0.0,3601.4405762304923,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.205-211.95.79.224-3389-3162-6,211.95.79.224,3162,147.32.84.205,3389,6,18/08/2011 06:12:12 PM,1810296,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.971562661575787,226287.00000000003,418815.7712421332,906538.0,5.0,906817.0,906817.0,0.0,906817.0,906817.0,1810296.0,301716.0,467329.62127474864,906648.0,5.0,0,0,0,0,56,148,1.104791702572397,3.86677095900339,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,7,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.193-85.190.0.3-23-57278-6,147.32.84.193,23,85.190.0.3,57278,6,18/08/2011 06:28:27 PM,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.209-85.190.0.3-8080-41493-6,85.190.0.3,41493,147.32.84.209,8080,6,18/08/2011 06:45:09 PM,1158,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2590.6735751295337,579.0,799.0306627407987,1144.0,14.0,0.0,0.0,0.0,0.0,0.0,1158.0,579.0,799.0306627407987,1144.0,14.0,0,0,0,0,0,80,0.0,2590.6735751295337,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.192-85.190.0.3-1081-33970-6,85.190.0.3,33970,147.32.84.192,1081,6,18/08/2011 06:43:50 PM,357,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8403.361344537814,178.5,245.366053071732,352.0,5.0,0.0,0.0,0.0,0.0,0.0,357.0,178.5,245.366053071732,352.0,5.0,0,0,0,0,0,80,0.0,8403.361344537814,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.206-85.190.0.3-8888-36868-6,85.190.0.3,36868,147.32.84.206,8888,6,18/08/2011 06:33:05 PM,676,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2958.579881656805,676.0,0.0,676.0,676.0,0.0,0.0,0.0,0.0,0.0,676.0,676.0,0.0,676.0,676.0,0,0,0,0,0,60,0.0,2958.579881656805,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-8080-51268-6,85.190.0.3,51268,147.32.84.165,8080,6,18/08/2011 06:35:06 PM,20996962,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333381562532713,3499493.6666666665,4805416.863523067,11999290.0,125.0,17997298.0,8998649.0,4244327.843899196,11999842.0,5997456.0,8997672.0,2999224.0,2998492.184317145,5997109.0,125.0,0,0,0,0,120,100,0.1428778125140198,0.1905037500186931,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,4,0,-1,0,0,0,1500557.5,2121328.1217342354,3000563.0,552.0,8997923.5,4244573.209952268,11999290.0,5996557.0,1
147.32.84.165-85.190.0.3-3128-34502-6,85.190.0.3,34502,147.32.84.165,3128,6,18/08/2011 05:17:13 PM,336,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8928.57142857143,168.0,227.6883835420683,329.0,7.0,0.0,0.0,0.0,0.0,0.0,336.0,168.0,227.6883835420683,329.0,7.0,0,0,0,0,0,80,0.0,8928.57142857143,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.208-85.190.0.3-808-33735-6,85.190.0.3,33735,147.32.84.208,808,6,18/08/2011 06:45:03 PM,319,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9404.388714733544,159.5,221.32442251138937,316.0,3.0,0.0,0.0,0.0,0.0,0.0,319.0,159.5,221.32442251138937,316.0,3.0,0,0,0,0,0,80,0.0,9404.388714733544,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.193-85.190.0.3-1337-44107-6,85.190.0.3,44107,147.32.84.193,1337,6,18/08/2011 06:44:01 PM,553,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5424.9547920434,276.5,379.716341497176,545.0,8.0,0.0,0.0,0.0,0.0,0.0,553.0,276.5,379.716341497176,545.0,8.0,0,0,0,0,0,80,0.0,5424.9547920434,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.208-85.190.0.3-9090-37993-6,85.190.0.3,37993,147.32.84.208,9090,6,18/08/2011 02:34:00 PM,82515,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.35702599527358,41257.5,58338.43076823373,82509.0,6.0,0.0,0.0,0.0,0.0,0.0,82515.0,41257.5,58338.43076823373,82509.0,6.0,0,0,0,0,0,80,0.0,36.35702599527358,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.191-85.190.0.3-9090-49487-6,85.190.0.3,49487,147.32.84.191,9090,6,18/08/2011 06:43:41 PM,201,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14925.373134328358,100.5,137.88582233137677,198.0,3.0,0.0,0.0,0.0,0.0,0.0,201.0,100.5,137.88582233137677,198.0,3.0,0,0,0,0,0,80,0.0,14925.373134328358,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.192-147.32.84.79-39512-161-17,147.32.84.192,39512,147.32.84.79,161,17,18/08/2011 05:23:15 PM,3008247,7,1,301.0,43.0,43.0,43.0,43.0,0.0,43.0,43.0,43.0,0.0,114.35231216053737,2.6593560967566825,429749.5714285715,535978.8982680374,1003687.0,7.0,3008239.0,501373.1666666666,549214.4975779196,1003687.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,2.3269365846620973,0.3324195120945853,43.0,43.0,43.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,48.375,43.0,43.0,0,0,0,0,0,0,7,301,1,43,-1,-1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.208-213.179.58.83-1039-6667-6,147.32.84.208,1039,213.179.58.83,6667,6,18/08/2011 04:02:38 PM,40920,2,2,54.0,27.0,27.0,27.0,27.0,0.0,27.0,0.0,13.5,19.091883092036785,1979.472140762464,97.75171065493646,13640.0,23385.670762242426,40643.0,4.0,4.0,4.0,0.0,4.0,4.0,40920.0,40920.0,0.0,40920.0,40920.0,0,1,0,0,40,40,48.87585532746823,48.87585532746823,0.0,27.0,21.6,12.074767078498866,145.8,0,0,0,1,1,0,0,0,1.0,27.0,27.0,13.5,0,0,0,0,0,0,2,54,2,27,-1,7504,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-8080-35166-6,85.190.0.3,35166,147.32.84.165,8080,6,18/08/2011 05:17:13 PM,188,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15957.44680851064,94.0,121.62236636408618,180.0,8.0,0.0,0.0,0.0,0.0,0.0,188.0,94.0,121.62236636408618,180.0,8.0,0,0,0,0,0,80,0.0,15957.44680851064,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.205-216.155.130.130-1026-6667-6,147.32.84.205,1026,216.155.130.130,6667,6,18/08/2011 06:35:45 PM,70857393,12,6,276.0,1096.0,82.0,0.0,23.000000000000004,34.86597716451331,879.0,0.0,182.66666666666663,343.12019274106655,19.362834870314803,0.2540313612723516,4168081.9411764704,9176702.262762386,33044866.0,2.0,70857324.0,6441574.909090908,10943460.216891617,33149984.0,2.0,51129356.0,10225871.2,13710897.633224718,33235045.0,102539.0,0,1,0,0,240,120,0.1693542408482344,0.0846771204241172,0.0,879.0,118.47368421052636,270.24029809310514,73029.81871345032,0,0,0,1,1,0,0,0,0.0,125.05555555555556,23.0,182.66666666666663,0,0,0,0,0,0,12,276,6,1096,-1,65535,4,0,2039624.0,2323042.5067116185,4615121.0,102539.0,21579505.33333333,10612465.727618692,33044866.0,12100686.0,1
147.32.84.205-85.190.0.3-1080-51562-6,85.190.0.3,51562,147.32.84.205,1080,6,18/08/2011 02:37:26 PM,459,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6535.9477124183,229.5,317.49094475275984,454.0,5.0,0.0,0.0,0.0,0.0,0.0,459.0,229.5,317.49094475275984,454.0,5.0,0,0,0,0,0,80,0.0,6535.9477124183,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.206-85.190.0.3-81-60696-6,85.190.0.3,60696,147.32.84.206,81,6,18/08/2011 06:33:05 PM,451,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4434.589800443458,451.0,0.0,451.0,451.0,0.0,0.0,0.0,0.0,0.0,451.0,451.0,0.0,451.0,451.0,0,0,0,0,0,60,0.0,4434.589800443458,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.206-85.190.0.3-81-52694-6,85.190.0.3,52694,147.32.84.206,81,6,18/08/2011 06:44:41 PM,1011,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.359050445104,505.5,704.9854608429879,1004.0,7.0,0.0,0.0,0.0,0.0,0.0,1011.0,505.5,704.9854608429879,1004.0,7.0,0,0,0,0,0,80,0.0,2967.359050445104,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.206-85.190.0.3-1337-34205-6,85.190.0.3,34205,147.32.84.206,1337,6,18/08/2011 02:34:57 PM,241,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12448.132780082988,120.5,164.75588001646557,237.0,4.0,0.0,0.0,0.0,0.0,0.0,241.0,120.5,164.75588001646557,237.0,4.0,0,0,0,0,0,80,0.0,12448.132780082988,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.208-85.190.0.3-3128-55355-6,85.190.0.3,55355,147.32.84.208,3128,6,18/08/2011 05:22:37 PM,1065,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2816.9014084507044,532.5,741.7550134646883,1057.0,8.0,0.0,0.0,0.0,0.0,0.0,1065.0,532.5,741.7550134646883,1057.0,8.0,0,0,0,0,0,80,0.0,2816.9014084507044,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.204-85.190.0.3-6663-34118-6,85.190.0.3,34118,147.32.84.204,6663,6,18/08/2011 05:19:56 PM,969,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3095.9752321981423,484.5,675.2869760331529,962.0,7.0,0.0,0.0,0.0,0.0,0.0,969.0,484.5,675.2869760331529,962.0,7.0,0,0,0,0,0,80,0.0,3095.9752321981423,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.208-85.190.0.3-4480-53479-6,85.190.0.3,53479,147.32.84.208,4480,6,18/08/2011 05:22:37 PM,537,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5586.592178770949,268.5,371.23106012293744,531.0,6.0,0.0,0.0,0.0,0.0,0.0,537.0,268.5,371.23106012293744,531.0,6.0,0,0,0,0,0,80,0.0,5586.592178770949,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
