Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Packets/s,Bwd Packets/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.100.149-192.168.100.3-41680-80-6,192.168.100.149,41680,192.168.100.3,80,6,04/06/2018 02:32:11 PM,3126302,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6397334614506213,3126302.0,0.0,3126302.0,3126302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.3198667307253106,0.3198667307253106,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.148-192.168.100.3-34526-80-6,192.168.100.148,34526,192.168.100.3,80,6,04/06/2018 02:36:21 PM,27080667,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0738534246590012,27080667.0,0.0,27080667.0,27080667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0369267123295006,0.0369267123295006,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,27080667.0,0.0,27080667.0,27080667.0,1
192.168.100.147-192.168.100.7-43218-80-6,192.168.100.7,80,192.168.100.147,43218,6,04/06/2018 02:37:26 PM,34285664,3,5,1124.0,398.0,1124.0,0.0,374.6666666666666,648.9417025691394,398.0,0.0,79.6,177.99101100898326,44.39173177453994,0.2333336755560575,4897952.0,8444234.16059408,19143802.0,0.0,34285663.0,17142831.5,2829813.761144097,19143812.0,15141851.0,19143837.0,4785959.25,9571911.166667722,19143826.0,0.0,0,0,0,0,96,176,0.0875001283335215,0.1458335472225359,0.0,1124.0,169.11111111111111,381.5089921759527,145549.11111111112,0,1,0,0,1,0,0,0,1.0,190.25,374.6666666666667,79.6,0,0,0,0,0,0,3,1124,5,398,-1,251,1,0,11.0,0.0,11.0,11.0,19143802.0,0.0,19143802.0,19143802.0,1
192.168.100.150-192.168.100.3-54884-80-6,192.168.100.150,54884,192.168.100.3,80,6,04/06/2018 02:33:51 PM,77924530,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256658590048602,77924530.0,0.0,77924530.0,77924530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0128329295024301,0.0128329295024301,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,77924530.0,0.0,77924530.0,77924530.0,1
192.168.100.148-192.168.100.3-56042-80-6,192.168.100.148,56042,192.168.100.3,80,6,04/06/2018 02:33:17 PM,5023984,3,5,390.0,494.0,390.0,0.0,130.0,225.16660498395404,494.0,0.0,98.8,220.9235161769792,175.95597438208404,1.5923617591138826,717712.0000000001,1889987.8839347973,5003768.0,16.0,20171.0,10085.5,14237.595039191134,20153.0,18.0,5023984.0,1255996.0,2498543.250799954,5003784.0,21.0,0,0,0,0,96,176,0.597135659667706,0.9952260994461768,0.0,494.0,98.22222222222224,196.6302226119994,38663.444444444445,0,1,0,0,0,0,0,0,1.0,110.5,130.0,98.8,0,0,0,0,0,0,3,390,5,494,-1,235,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.148-192.168.100.3-37456-80-6,192.168.100.148,37456,192.168.100.3,80,6,04/06/2018 02:37:41 PM,11967839,3,5,357.0,494.0,357.0,0.0,119.0,206.1140461006964,494.0,0.0,98.8,220.9235161769792,71.10723999545783,0.6684581903215777,1709691.2857142857,2974109.895784996,6963673.0,17.0,6963732.0,3481866.0,4924072.421080949,6963711.0,21.0,11967839.0,2991959.75,3546179.429506106,6963673.0,28.0,0,0,0,0,96,176,0.2506718213705916,0.4177863689509861,0.0,494.0,94.55555555555556,190.72828258487988,36377.27777777779,0,1,0,0,0,0,0,0,1.0,106.375,119.0,98.8,0,0,0,0,0,0,3,357,5,494,-1,235,1,0,96.0,0.0,96.0,96.0,6963673.0,0.0,6963673.0,6963673.0,1
192.168.100.149-192.168.100.7-58556-80-6,192.168.100.149,58556,192.168.100.7,80,6,04/06/2018 02:52:46 PM,15230641,3,3,502.0,0.0,502.0,0.0,167.33333333333331,289.82983513319215,0.0,0.0,0.0,0.0,32.95987345509621,0.3939427106186798,3046128.2,6811274.256089436,15230506.0,25.0,15230577.0,7615288.5,10769608.922744803,15230552.0,25.0,135.0,67.5,45.96194077712559,100.0,35.0,0,0,0,0,96,112,0.1969713553093399,0.1969713553093399,0.0,502.0,71.71428571428572,189.73816545063207,36000.57142857143,0,1,0,0,0,0,0,0,1.0,83.66666666666667,167.33333333333334,0.0,0,0,0,0,0,0,3,502,3,0,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.149-192.168.100.7-49010-80-6,192.168.100.149,49010,192.168.100.7,80,6,04/06/2018 02:42:43 PM,25192357,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079389157592519,25192357.0,0.0,25192357.0,25192357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0396945787962595,0.0396945787962595,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,25192357.0,0.0,25192357.0,25192357.0,1
192.168.100.148-192.168.100.3-33932-80-6,192.168.100.148,33932,192.168.100.3,80,6,04/06/2018 02:36:07 PM,1014411,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9715874532117648,1014411.0,0.0,1014411.0,1014411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.9857937266058828,0.9857937266058828,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.149-192.168.100.7-48850-80-6,192.168.100.149,48850,192.168.100.7,80,6,04/06/2018 02:42:25 PM,43255200,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462372154099391,43255200.0,0.0,43255200.0,43255200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0231186077049695,0.0231186077049695,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,43255200.0,0.0,43255200.0,43255200.0,1
192.168.100.149-192.168.100.7-54670-80-6,192.168.100.149,54670,192.168.100.7,80,6,04/06/2018 02:48:27 PM,15288966,3,5,430.0,1124.0,430.0,0.0,143.33333333333331,248.2606157515391,1124.0,0.0,224.8,502.6680813419528,101.64192921875816,0.5232531748713418,2184138.0,5715517.893875235,15145146.0,19.0,143737.0,71868.5,101570.93936997924,143690.0,47.0,15288966.0,3822241.5,7548925.717883858,15145175.0,31.0,0,0,0,0,96,176,0.1962199405767531,0.3270332342945886,0.0,1124.0,172.66666666666666,384.0494759793326,147493.99999999997,0,1,0,0,0,0,0,0,1.0,194.25,143.33333333333334,224.8,0,0,0,0,0,0,3,430,5,1124,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.148-192.168.100.3-35408-80-6,192.168.100.148,35408,192.168.100.3,80,6,04/06/2018 02:36:30 PM,11481348,3,5,511.0,494.0,511.0,0.0,170.33333333333331,295.0259875558988,494.0,0.0,98.8,220.9235161769792,87.5332757094376,0.6967822942044783,1640192.5714285714,2833175.67304617,6476637.0,16.0,6476697.0,3238348.5,4579682.427265072,6476673.0,24.0,11481348.0,2870337.0,3368372.0241150125,6476637.0,17.0,0,0,0,0,96,176,0.2612933603266794,0.435488933877799,0.0,511.0,111.66666666666669,221.6224266630072,49116.50000000001,0,1,0,0,0,0,0,0,1.0,125.625,170.33333333333334,98.8,0,0,0,0,0,0,3,511,5,494,-1,235,1,0,83.0,0.0,83.0,83.0,6476637.0,0.0,6476637.0,6476637.0,1
192.168.100.150-192.168.100.7-45342-80-6,192.168.100.150,45342,192.168.100.7,80,6,04/06/2018 02:38:59 PM,17969870,4,4,324.0,1124.0,324.0,0.0,81.0,162.0,1124.0,0.0,281.0,562.0,80.57932528170765,0.4451896424403738,2567124.285714286,6748290.957945123,17870581.0,34.0,17969781.0,5989927.0,10289163.369313415,17870692.0,46.0,17870793.0,5956931.0,10317523.551948452,17870581.0,50.0,0,0,0,0,128,144,0.2225948212201869,0.2225948212201869,0.0,1124.0,160.88888888888889,376.726838851589,141923.11111111115,0,1,0,0,0,0,0,0,1.0,181.0,81.0,281.0,0,0,0,0,0,0,4,324,4,1124,-1,215,1,0,212.0,0.0,212.0,212.0,17870581.0,0.0,17870581.0,17870581.0,1
192.168.100.148-192.168.100.3-42774-80-6,192.168.100.148,42774,192.168.100.3,80,6,04/06/2018 02:39:57 PM,1056788,3,3,377.0,0.0,377.0,0.0,125.66666666666666,217.6610514844889,0.0,0.0,0.0,0.0,356.74137102238103,5.6775815016824565,211357.6,472564.1217890965,1056706.0,16.0,1056747.0,528373.5,747197.6143594813,1056722.0,25.0,82.0,41.0,35.35533905932738,66.0,16.0,0,0,0,0,96,112,2.838790750841228,2.838790750841228,0.0,377.0,53.85714285714286,142.49260632447866,20304.14285714286,0,1,0,0,0,0,0,0,1.0,62.833333333333336,125.66666666666669,0.0,0,0,0,0,0,0,3,377,3,0,-1,235,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.147-192.168.100.7-42754-80-6,192.168.100.147,42754,192.168.100.7,80,6,04/06/2018 02:36:13 PM,16380405,3,5,351.0,1124.0,351.0,0.0,117.0,202.64994448555865,1124.0,0.0,224.8,502.6680813419528,90.04661362158018,0.4883884128628077,2340057.8571428573,5664312.452540304,15142876.0,32.0,1237456.0,618728.0,874965.4457588596,1237422.0,34.0,16380405.0,4095101.25,7388271.215426082,15142921.0,41.0,0,0,0,0,96,176,0.1831456548235529,0.3052427580392548,0.0,1124.0,163.88888888888889,378.2923619518522,143105.11111111112,0,1,0,0,0,0,0,0,1.0,184.375,117.0,224.8,0,0,0,0,0,0,3,351,5,1124,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.147-192.168.100.3-57584-80-6,192.168.100.147,57584,192.168.100.3,80,6,04/06/2018 02:32:47 PM,15994840,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1250403255049753,15994840.0,0.0,15994840.0,15994840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0625201627524876,0.0625201627524876,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,15994840.0,0.0,15994840.0,15994840.0,1
192.168.100.149-192.168.100.3-41694-80-6,192.168.100.149,41694,192.168.100.3,80,6,04/06/2018 02:32:11 PM,3090299,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6471865667367462,3090299.0,0.0,3090299.0,3090299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.3235932833683731,0.3235932833683731,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.149-192.168.100.7-49084-80-6,192.168.100.149,49084,192.168.100.7,80,6,04/06/2018 02:42:43 PM,25176849,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079438058352735,25176849.0,0.0,25176849.0,25176849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0397190291763675,0.0397190291763675,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,25176849.0,0.0,25176849.0,25176849.0,1
192.168.100.149-192.168.100.7-51694-80-6,192.168.100.149,51694,192.168.100.7,80,6,04/06/2018 02:44:42 PM,33558260,3,5,512.0,1124.0,512.0,0.0,170.66666666666669,295.6033378250884,1124.0,0.0,224.8,502.6680813419528,48.75103774748751,0.2383913826283007,4794037.142857143,8241532.212214697,18413507.0,22.0,18413582.0,9206791.0,13020333.342795491,18413557.0,25.0,33558260.0,8389565.0,9778856.902016036,18413507.0,31.0,0,0,0,0,96,176,0.0893967684856127,0.1489946141426879,0.0,1124.0,181.77777777777777,391.811746179775,153516.44444444444,0,1,0,0,0,0,0,0,1.0,204.5,170.66666666666666,224.8,0,0,0,0,0,0,3,512,5,1124,-1,215,1,0,114.0,0.0,114.0,114.0,18413507.0,0.0,18413507.0,18413507.0,1
192.168.100.150-192.168.100.3-54936-80-6,192.168.100.150,54936,192.168.100.3,80,6,04/06/2018 02:33:58 PM,71060193,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0281451529409721,71060193.0,0.0,71060193.0,71060193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.014072576470486,0.014072576470486,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,71060193.0,0.0,71060193.0,71060193.0,1
192.168.100.148-192.168.100.3-39936-80-6,192.168.100.148,39936,192.168.100.3,80,6,04/06/2018 02:39:02 PM,19364226,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1032832399291353,19364226.0,0.0,19364226.0,19364226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0516416199645676,0.0516416199645676,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,19364226.0,0.0,19364226.0,19364226.0,1
192.168.100.149-192.168.100.7-57664-80-6,192.168.100.149,57664,192.168.100.7,80,6,04/06/2018 02:51:39 PM,24914542,12,6,3857.0,1124.0,551.0,0.0,321.41666666666663,283.7256864499849,1124.0,0.0,187.3333333333333,458.871078481382,199.9234021640856,0.7224696323938044,1465561.2941176472,3610112.03697378,15139898.0,104.0,8751669.0,795606.2727272727,884013.6346375084,2483418.0,138.0,24914542.0,4982908.4,5882689.276343796,15140026.0,15494.0,0,0,0,0,400,216,0.4816464215958695,0.2408232107979347,0.0,1124.0,262.15789473684214,340.1612792579907,115709.69590643275,0,1,0,0,0,0,0,0,0.0,276.72222222222223,321.4166666666667,187.3333333333333,0,0,0,0,0,0,12,3857,6,1124,-1,216,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.150-192.168.100.7-46690-80-6,192.168.100.150,46690,192.168.100.7,80,6,04/06/2018 02:40:50 PM,32359931,3,5,358.0,1124.0,358.0,0.0,119.33333333333334,206.691396369886,1124.0,0.0,224.8,502.6680813419528,45.7973782453368,0.2472193157643012,4622847.285714285,7917936.311055778,17223564.0,13.0,17223623.0,8611811.5,12178922.235124275,17223610.0,13.0,32359931.0,8089982.75,9380241.37888734,17223564.0,30.0,0,0,0,0,96,176,0.0927072434116129,0.1545120723526882,0.0,1124.0,164.66666666666663,378.7320952863646,143437.99999999997,0,1,0,0,0,0,0,0,1.0,185.25,119.33333333333331,224.8,0,0,0,0,0,0,3,358,5,1124,-1,215,1,0,89.0,0.0,89.0,89.0,17223564.0,0.0,17223564.0,17223564.0,1
192.168.100.149-192.168.100.7-46542-80-6,192.168.100.7,80,192.168.100.149,46542,6,04/06/2018 02:38:19 PM,74884672,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400616029940012,37442336.0,52891936.543503664,74842583.0,42089.0,0.0,0.0,0.0,0.0,0.0,74884672.0,37442336.0,52891936.543503664,74842583.0,42089.0,0,0,0,0,0,96,0.0,0.0400616029940012,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,251,0,0,42089.0,0.0,42089.0,42089.0,74842583.0,0.0,74842583.0,74842583.0,1
192.168.100.149-192.168.100.3-42058-80-6,192.168.100.149,42058,192.168.100.3,80,6,04/06/2018 02:32:21 PM,6859811,4,4,388.0,494.0,388.0,0.0,97.0,194.0,494.0,0.0,123.5,247.0,128.574970943077,1.1662128883725806,979973.0,2579528.476518399,6829739.0,14.0,6859765.0,2286588.333333333,3934555.685700272,6829789.0,14.0,6829824.0,2276608.0,3943127.112785105,6829739.0,28.0,0,0,0,0,128,144,0.5831064441862903,0.5831064441862903,0.0,494.0,98.0,196.26003159074443,38518.0,0,1,0,0,0,0,0,0,1.0,110.25,97.0,123.5,0,0,0,0,0,0,4,388,4,494,-1,235,1,0,85.0,0.0,85.0,85.0,6829739.0,0.0,6829739.0,6829739.0,1
192.168.100.148-192.168.100.3-36398-80-6,192.168.100.148,36398,192.168.100.3,80,6,04/06/2018 02:37:09 PM,32246308,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0620226042621685,32246308.0,0.0,32246308.0,32246308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0310113021310842,0.0310113021310842,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,32246308.0,0.0,32246308.0,32246308.0,1
192.168.100.149-192.168.100.3-42584-80-6,192.168.100.149,42584,192.168.100.3,80,6,04/06/2018 02:32:42 PM,5019825,3,5,409.0,494.0,409.0,0.0,136.33333333333331,236.13626009855693,494.0,0.0,98.8,220.9235161769792,179.88674904005617,1.593681054618438,717117.8571428572,1890176.129491767,5003613.0,22.0,16137.0,8068.5,11368.155721136123,16107.0,30.0,5019825.0,1254956.25,2499130.5392389805,5003635.0,45.0,0,0,0,0,96,176,0.5976303954819142,0.9960506591365236,0.0,494.0,100.33333333333331,200.2236249796712,40089.5,0,1,0,0,0,0,0,0,1.0,112.875,136.33333333333334,98.8,0,0,0,0,0,0,3,409,5,494,-1,235,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.149-192.168.100.7-46776-80-6,192.168.100.149,46776,192.168.100.7,80,6,04/06/2018 02:38:03 PM,409,2,3,404.0,0.0,404.0,0.0,202.0,285.6711395993652,0.0,0.0,0.0,0.0,987775.0611246944,12224.938875305625,102.25,108.23546861665386,262.0,24.0,262.0,262.0,0.0,262.0,262.0,409.0,204.5,188.7975105768081,338.0,71.0,0,0,0,0,64,112,4889.975550122249,7334.963325183374,0.0,404.0,67.33333333333333,164.93230934740066,27202.666666666664,0,1,0,0,0,0,0,0,1.0,80.8,202.0,0.0,0,0,0,0,0,0,2,404,3,0,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.149-192.168.100.7-53274-80-6,192.168.100.149,53274,192.168.100.7,80,6,04/06/2018 02:47:21 PM,45660226,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438017980900926,45660226.0,0.0,45660226.0,45660226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0219008990450463,0.0219008990450463,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,45660226.0,0.0,45660226.0,45660226.0,1
192.168.100.148-192.168.100.3-60294-80-6,192.168.100.148,60294,192.168.100.3,80,6,04/06/2018 02:35:08 PM,11803500,3,5,338.0,494.0,338.0,0.0,112.66666666666666,195.14439098609355,494.0,0.0,98.8,220.9235161769792,70.48756724700301,0.6777650696827212,1686214.285714286,2925910.2993977056,6798687.0,21.0,6798758.0,3399379.0,4807418.18696148,6798737.0,21.0,11803500.0,2950875.0,3485138.6397216204,6798687.0,36.0,0,0,0,0,96,176,0.2541619011310204,0.4236031685517007,0.0,494.0,92.44444444444444,187.5387367393141,35170.77777777778,0,1,0,0,0,0,0,0,1.0,104.0,112.66666666666669,98.8,0,0,0,0,0,0,3,338,5,494,-1,235,1,0,107.0,0.0,107.0,107.0,6798687.0,0.0,6798687.0,6798687.0,1
192.168.100.148-192.168.100.3-41730-80-6,192.168.100.148,41730,192.168.100.3,80,6,04/06/2018 02:39:29 PM,11765064,3,5,428.0,494.0,428.0,0.0,142.66666666666669,247.10591521315985,494.0,0.0,98.8,220.9235161769792,78.36761448981493,0.6799793014300645,1680723.4285714286,2914707.0614137687,6759988.0,19.0,6760059.0,3380029.5,4780046.79056853,6760033.0,26.0,11765064.0,2941266.0,3470971.510902483,6759988.0,24.0,0,0,0,0,96,176,0.2549922380362742,0.4249870633937903,0.0,494.0,102.44444444444444,203.9504297072644,41595.77777777778,0,1,0,0,0,0,0,0,1.0,115.25,142.66666666666666,98.8,0,0,0,0,0,0,3,428,5,494,-1,235,1,0,111.0,0.0,111.0,111.0,6759988.0,0.0,6759988.0,6759988.0,1
192.168.100.148-192.168.100.3-40002-80-6,192.168.100.148,40002,192.168.100.3,80,6,04/06/2018 02:38:52 PM,10584288,3,5,381.0,494.0,381.0,0.0,127.0,219.9704525612474,494.0,0.0,98.8,220.9235161769792,82.66970815608947,0.7558373317128181,1512041.1428571427,2587719.7028181287,5582835.0,13.0,5582887.0,2791443.5,3947668.9720269735,5582867.0,20.0,10584288.0,2646072.0,3064581.559656173,5582835.0,16.0,0,0,0,0,96,176,0.2834389993923067,0.4723983323205112,0.0,494.0,97.22222222222224,194.9767792442076,38015.944444444445,0,1,0,0,0,0,0,0,1.0,109.375,127.0,98.8,0,0,0,0,0,0,3,381,5,494,-1,235,1,0,81.0,0.0,81.0,81.0,5582835.0,0.0,5582835.0,5582835.0,1
192.168.100.148-192.168.100.3-33504-80-6,192.168.100.148,33504,192.168.100.3,80,6,04/06/2018 02:36:07 PM,1000777,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9984472065205328,1000777.0,0.0,1000777.0,1000777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.9992236032602668,0.9992236032602668,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.149-192.168.100.7-58690-80-6,192.168.100.7,80,192.168.100.149,58690,6,04/06/2018 02:53:01 PM,1293090,1,2,1124.0,0.0,1124.0,1124.0,1124.0,0.0,0.0,0.0,0.0,0.0,869.2357067180164,2.320024128250933,646545.0,914313.1097047664,1293062.0,28.0,0.0,0.0,0.0,0.0,0.0,1293090.0,1293090.0,0.0,1293090.0,1293090.0,0,0,0,0,32,52,0.7733413760836445,1.546682752167289,0.0,1124.0,281.0,562.0,315844.00000000006,0,0,0,0,1,0,0,0,2.0,374.6666666666667,1124.0,0.0,0,0,0,0,0,0,1,1124,2,0,-1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.149-192.168.100.7-46790-80-6,192.168.100.149,46790,192.168.100.7,80,6,04/06/2018 02:38:03 PM,355,2,3,347.0,0.0,347.0,0.0,173.5,245.366053071732,0.0,0.0,0.0,0.0,977464.7887323943,14084.50704225352,88.75,59.53360395608517,177.0,51.0,177.0,177.0,0.0,177.0,177.0,355.0,177.5,149.19953083036154,283.0,72.0,0,0,0,0,64,112,5633.802816901409,8450.704225352112,0.0,347.0,57.833333333333336,141.66215679096047,20068.166666666668,0,1,0,0,0,0,0,0,1.0,69.4,173.5,0.0,0,0,0,0,0,0,2,347,3,0,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.149-192.168.100.7-48580-80-6,192.168.100.149,48580,192.168.100.7,80,6,04/06/2018 02:41:51 PM,16031006,4,6,381.0,1143.0,381.0,0.0,95.25,190.5,1138.0,0.0,190.5,464.18261492649634,95.06577441241056,0.6237911706851086,1781222.888888889,5018753.641415926,15142374.0,19.0,888568.0,296189.3333333334,501669.5798554396,875418.0,19.0,16031006.0,3206201.2,6683188.937662222,15142400.0,37.0,0,0,0,0,128,208,0.2495164682740434,0.3742747024110651,0.0,1138.0,138.54545454545456,350.58333207280793,122908.67272727271,0,1,0,0,0,0,0,0,1.0,152.4,95.25,190.5,0,0,0,0,0,0,4,381,6,1143,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
